fund_name,company,id,createdAtMicro,amount,currency,date,executionDate,extraInfo,fund,investment,elementId,elementType,name,subtype,type,isCalculated,data.name,data.date,data.type,data.subtype3,data.amount,data.currency,data.name_quarterly,data.hidden,data.docs_ronda,data.subtype,data.reported_value,data.convertible_floor,data.convertible_cap,data.convertible_descuento,data.convertible_interest,data.capitalization,data.marca_valor,data.pps,data.premoney,data.importe_ronda,data.shares,data.company_shares,data.company_shares_fd,data.follow_on,data.nombre_ronda,data.notas,data.exchange_rate,data.divestment_treatment,data.subtype1,data.position_to_convert,data.subtype5,data.capitalizacion,data.fecha_madurez,data.subtype2,data.escrow_type,data.escrow_date,data.fecha_escrow_update,data.justificacion_valoracion,data.escrow_milestone
Opportunity Fund,Paack,yxYpP5MBPeG1yz-cWZ5g,2024-11-18T12:04:00+00:00,227108.07,,2024-07-15T00:00:00+00:00,2024-11-18 00:00:00,[],uRsEposBzWTQuO_KXE-R,DTUcVY0BGNk3VFi4rB87,DTUcVY0BGNk3VFi4rB87,portfolio,Series G1,primary,investment,True,Series G1,2024-07-15T00:00:00+00:00,Investment,,227108.07,Euro,,No,,Primary,21789992.7,,,,,No,Yes,17.7303546,,,12809,1228990,1228990,Follow On,,,,,,,,,,,,,,,
Opportunity Fund,Paack,1RYrP5MBPeG1yz-cGJ6D,2024-11-18T12:06:00+00:00,0,EUR,2024-07-15T00:00:00+00:00,2024-11-18 00:00:00,[],uRsEposBzWTQuO_KXE-R,DTUcVY0BGNk3VFi4rB87,DTUcVY0BGNk3VFi4rB87,portfolio,Series G2 - Antidilution,primary,investment,True,Series G2 - Antidilution,2024-07-15T00:00:00+00:00,Investment,,0,Euro,,No,[],Primary,21789992.7,,,,,No,No,17.73,,,45,1228990,1228990,Follow On,Series G2 - Antidilution,,,,,,,,,,,,,,
Opportunity Fund,Paack,vDfVI5UBGNk3VFi4Ewsd,2025-02-20T14:48:00+00:00,0,EUR,2024-10-22T00:00:00+00:00,2025-02-20 00:00:00,[],uRsEposBzWTQuO_KXE-R,DTUcVY0BGNk3VFi4rB87,DTUcVY0BGNk3VFi4rB87,portfolio,Series G2 (Second tranche) - Antidilution,primary,investment,True,Series G2 (Second tranche) - Antidilution,2024-10-22T00:00:00+00:00,Investment,,0,Euro,,No,[],Primary,0,,,,,No,No,17.73,0,0,30,1789225,1789225,Follow On,,,,,,,,,,,,,,,
Opportunity Fund,Paack,TvfSI5UBjKFidjqzMNNj,2025-02-20T14:45:00+00:00,151399.47,EUR,2024-10-22T00:00:00+00:00,2025-02-20 00:00:00,[],uRsEposBzWTQuO_KXE-R,DTUcVY0BGNk3VFi4rB87,DTUcVY0BGNk3VFi4rB87,portfolio,Series G1 - Second tranche,primary,investment,True,Series G1 - Second tranche,2024-10-22T00:00:00+00:00,Investment,,151399.47,Euro,,No,[],Primary,21789992.7,,,,,No,No,17.73,,,8539,1789225,1789225,,,,,,,,,,,,,,,,
Opportunity Fund,Paack,kuOqm5oBDznUBuxJG_DV,2025-11-19T10:30:00+00:00,500000,,2025-07-29T00:00:00+00:00,2025-11-19 00:00:00,[],uRsEposBzWTQuO_KXE-R,DTUcVY0BGNk3VFi4rB87,DTUcVY0BGNk3VFi4rB87,portfolio,Convertible,convertible_notes,investment,True,Convertible,2025-07-29T00:00:00+00:00,Investment,,500000,Euro,,No,[],Convertible Notes,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Opportunity Fund,Paack,-TYuP5MBGNk3VFi4rtEY,2024-11-18T12:10:00+00:00,3760030.21,EUR,2025-09-30T00:00:00+00:00,2024-11-18 00:00:00,[],uRsEposBzWTQuO_KXE-R,DTUcVY0BGNk3VFi4rB87,DTUcVY0BGNk3VFi4rB87,portfolio,Valuation update,fair_value,valuation,True,Valuation update,2025-09-30T00:00:00+00:00,Valuation,Fair Value,3760030.21,Euro,Q3-25 Valuation update,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Opportunity Fund,Tier Mobility,hwhBVY0BZc09Kj9ChbCh,2024-01-29T12:46:00+00:00,1763243.16,EUR,2021-10-19T00:00:00+00:00,2024-01-29 00:00:00,[],uRsEposBzWTQuO_KXE-R,3RQcVY0BPeG1yz-crLEg,3RQcVY0BPeG1yz-crLEg,portfolio,Series C Shares,primary,investment,True,Series C Shares,2021-10-19T00:00:00+00:00,investment,,1763243.16,EUR,,,,primary,1832913870,,,,,No,FALSE,11302.84077,,,156,162164,162164,,,,,,,,,,,,,,,,
Opportunity Fund,Tier Mobility,iQhBVY0BZc09Kj9ChbCs,2024-01-29T12:46:00+00:00,1525883.508,EUR,2021-12-14T00:00:00+00:00,2024-07-18 00:00:00,[],uRsEposBzWTQuO_KXE-R,3RQcVY0BPeG1yz-crLEg,3RQcVY0BPeG1yz-crLEg,portfolio,Series C Shares,primary,investment,True,Series C Shares,2021-12-14T00:00:00+00:00,investment,,1525883.508,EUR,,,,primary,1832913870,,,,,No,TRUE,11302.8408,,,135,162164,162164,,,,,,,,,,,,,,,,
Opportunity Fund,Tier Mobility,jAhBVY0BZc09Kj9ChbC0,2024-01-29T12:46:00+00:00,53889,EUR,2022-07-21T00:00:00+00:00,2024-07-18 00:00:00,[],uRsEposBzWTQuO_KXE-R,3RQcVY0BPeG1yz-crLEg,3RQcVY0BPeG1yz-crLEg,portfolio,Convertible,convertible_notes,investment,True,Convertible,2022-07-21T00:00:00+00:00,investment,,53889,EUR,,,,convertible_notes,,,,,,,,,,,,,,Follow On,,,,,,,,,,,,,,,
Opportunity Fund,Tier Mobility,tAk4xZABZc09Kj9CAaDa,2024-07-18T09:41:00+00:00,0,,2023-12-31T00:00:00+00:00,2024-07-18 00:00:00,[],uRsEposBzWTQuO_KXE-R,3RQcVY0BPeG1yz-crLEg,3RQcVY0BPeG1yz-crLEg,portfolio,Write-off,debt,write_off,True,Write-off,2023-12-31T00:00:00+00:00,Write Off,,0,Euro,,,,,,,,,,,,,,,,,,,,,,,,,Debt,,,,,,,,
Opportunity Fund,Tier Mobility,MxU2xZABPeG1yz-cbfTR,2024-07-18T09:39:00+00:00,0,EUR,2023-12-31T00:00:00+00:00,2024-07-18 00:00:00,[],uRsEposBzWTQuO_KXE-R,3RQcVY0BPeG1yz-crLEg,3RQcVY0BPeG1yz-crLEg,portfolio,Write-off,pps,valuation,True,Write-off,2023-12-31T00:00:00+00:00,Valuation,Price per Share,0,Euro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Opportunity Fund,Tier Mobility,-Ta42pABGNk3VFi4J3Q9,2024-07-22T13:53:00+00:00,0,EUR,2024-03-31T00:00:00+00:00,2024-07-22 00:00:00,[],uRsEposBzWTQuO_KXE-R,3RQcVY0BPeG1yz-crLEg,3RQcVY0BPeG1yz-crLEg,portfolio,Dott Merger,primary,investment,True,Dott Merger,2024-03-31T00:00:00+00:00,Investment,,0,Euro,,No,,Primary,,,,,,Yes,No,194460714,,,280,2701537,2701537,Follow On,,,,,,Convertible (Investment - Convertible notes),,,,,,,,,
Opportunity Fund,Tier Mobility,gRa62pABPeG1yz-cngKP,2024-07-22T13:56:00+00:00,560,EUR,2024-03-31T00:00:00+00:00,2024-07-22 00:00:00,[],uRsEposBzWTQuO_KXE-R,3RQcVY0BPeG1yz-crLEg,3RQcVY0BPeG1yz-crLEg,portfolio,Aditional Convertible,primary,investment,True,Aditional Convertible,2024-03-31T00:00:00+00:00,Investment,,560,Euro,,No,,Primary,0,,,,,No,No,0,,,0,0,0,,,,,,,,,,,,,,,,
